decision_acc_mean,decision_acc_std,miss_rate_mean,miss_rate_std,escalation_mean,escalation_std,under_escalation_mean,under_escalation_std,fa_per_clean_mean,fa_per_clean_std,mean_severity_danger_mean,mean_severity_danger_std,miss_k_pooled,n_danger_pooled,fa_k_pooled,n_clean_pooled,esc_k_pooled,under_esc_k_pooled,miss_upper95_pooled,fa_upper95_pooled,model,perturbation,level
0.5606012658227848,0.15139685019510332,0.19556962025316457,0.2670199833851371,0.8044303797468355,0.2670199833851371,0.0,0.0,0.08227848101265824,0.16685349780334263,2.8218354430379753,0.9328518672076829,618,3160,130,1580,2542,0,0.20754070858422244,0.09455179593365588,D_mlp,dropout,6.0
0.35,0.13693063937629152,0.5,0.5,0.5,0.5,0.0,0.0,0.2,0.44721359549995804,1.9,2.0124611797498106,1580,3160,316,1580,1580,0,0.5147841488396816,0.21727695026209803,D_mlp,dropout,7.0
0.9346518987341772,0.06027369992974248,0.009177215189873418,0.0205208770087006,0.9905063291139241,0.021228493457276496,0.00031645569620253165,0.0007076164485758828,0.0,0.0,3.4721518987341775,0.06227024747467762,29,3160,0,1580,3130,1,0.012492074054823651,0.001894236749282019,E_gbm,clean,0.0
0.9180379746835443,0.05535600757015187,0.011392405063291141,0.02371834915259904,0.9876582278481013,0.024952887831271392,0.000949367088607595,0.0014152328971517654,0.0,0.0,3.4642405063291144,0.07291025238648148,36,3160,0,1580,3121,3,0.015017023000581484,0.001894236749282019,E_gbm,noise,0.1
0.897626582278481,0.05471344192652774,0.013924050632911389,0.029376737557150253,0.9832278481012657,0.032245111815899584,0.0028481012658227852,0.003430298004537785,0.0,0.0,3.453164556962025,0.0924150874569793,44,3160,0,1580,3107,9,0.017867047242872133,0.001894236749282019,E_gbm,noise,0.2
0.8726265822784811,0.0627024640868578,0.010126582278481013,0.021769989957424296,0.9778481012658228,0.03751034680737247,0.012025316455696202,0.016351912256663055,0.0,0.0,3.4493670886075956,0.0950816404276812,32,3160,0,1580,3090,38,0.01357837663138263,0.001894236749282019,E_gbm,noise,0.3
0.8462025316455698,0.06632040553641348,0.011392405063291141,0.020429169964024562,0.9699367088607594,0.04198259228297974,0.018670886075949366,0.022415922062881507,0.00569620253164557,0.007879683289866287,3.440822784810126,0.10608702285030368,36,3160,9,1580,3065,59,0.015017023000581484,0.009918921397141256,E_gbm,noise,0.4
0.8155063291139241,0.06749859796653203,0.012341772151898734,0.014519075629056282,0.966139240506329,0.0384268960746556,0.021518987341772152,0.024578851330017287,0.01708860759493671,0.012776347619105283,3.44746835443038,0.09602097082745863,39,3160,27,1580,3053,68,0.0160896649923028,0.02348946172287754,E_gbm,noise,0.5
0.9313291139240507,0.05948662175448845,0.0066455696202531635,0.014859945420093536,0.9917721518987342,0.014389167777708408,0.0015822784810126584,0.003538082242879414,0.0,0.0,3.4768987341772153,0.04335558531215983,21,3160,0,1580,3134,5,0.009555760659786146,0.001894236749282019,E_gbm,drift,0.1
0.926740506329114,0.06719236438701916,0.004746835443037975,0.006713039061897602,0.9876582278481013,0.02058178802722672,0.00759493670886076,0.01698279476582119,0.0,0.0,3.470569620253164,0.04582601918790069,15,3160,0,1580,3121,24,0.007299851558580569,0.001894236749282019,E_gbm,drift,0.2
